Listing ID,Listing Title,Nightly Price,Listing URL
83400958,Sonder The Magnolia | Superior Full Suite+,N/A,https://www.vrbo.com/9713905ha?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373719&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=83400958
72689819,"Downtown Studio Apt, near Tufts Med, BMC, MGF",N/A,https://www.vrbo.com/2544106?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373720&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=800017&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=72689819
72689815,2BD/1BTH Newly Renovated Apt at Boston City Center,N/A,https://www.vrbo.com/2544104?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373720&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=153611&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=72689815
92364735,Easy Commute South Boston 4BR/1BTH Apartment,N/A,https://www.vrbo.com/3325146?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373719&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976472214&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=92364735
46258001,Copley House - 1 Bedroom Suite,N/A,https://www.vrbo.com/1892783?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373719&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976477798&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=46258001
95366504,"Spacious, New Renovation | Near T",N/A,https://www.vrbo.com/3463717?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373724&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976470711&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=95366504
72121306,No. 284 powered by Sonder | Ground-Level Queen Room,N/A,https://www.vrbo.com/9621837ha?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373726&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976473926&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=72121306
97055103,"Convenient Stay, Superb Location! 2 Pet-friendly and Spacious Units, Park View!",N/A,https://www.vrbo.com/3587762?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373724&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=97055103
97055120,"Revel In The Lap of Luxury! 2 Relaxing Units near Prudential Tower, Pets Allowed",N/A,https://www.vrbo.com/3587765?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373725&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=97055120
92459759,"Boston Getaway! 2 Pet-friendly Units with Balcony! Onsite Pool, Garden, Parking",N/A,https://www.vrbo.com/3331317?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373725&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976480098&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=92459759
101864741,"Perfect Space to Relax & Retreat! Pet-friendly Property, Minutes to Carson Beach",N/A,https://www.vrbo.com/3817623?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373726&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=101864741
102337851,4 Classic Fireplace Suite at The Newbury Boston!,N/A,https://www.vrbo.com/3850852?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373729&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=102337851
102337834,The Corner House at The Newbury Boston!,N/A,https://www.vrbo.com/3850844?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373730&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=102337834
102337836,The Mansion at The Newbury Boston!,N/A,https://www.vrbo.com/3850845?chkin=2024-04-24&chkout=2024-05-03&d1=2024-04-24&d2=2024-05-03&startDate=2024-04-24&endDate=2024-05-03&x_pwa=1&rfrr=HSR&pwa_ts=1713950373730&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=178239&destination=Boston%2C+Suffolk+County%2C+Massachusetts%2C+United+States+of+America&destType=MARKET&neighborhoodId=553248635976471291&latLong=42.359355%2C-71.059785&privacyTrackingState=CAN_TRACK&searchId=d1342ebe-2e4c-4c8d-8838-a3967204a6f2&sort=RECOMMENDED&userIntent=&expediaPropertyId=102337836
